gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm42896	chr5	128247881	128628881	-0.358538	2	23.0507	0.665124	1.74702	2
Gm43165	chr5	128247881	128628881	-0.358538	2	23.0507	0.665124	1.74702	2
Gm43166	chr5	128665558	128817735	0.201881	2	28.1109	0.979772	1.73338	2
Clip2	chr5	130414224	132106275	0.204103	3	52.3457	0.956362	6.2382	7
Gtf2ird1	chr5	131891060	132106275	0.280925	3	58.1211	0.987179	2.77118	3
Gm43123	chr5	133183003	133237102	-0.255356	2	44.0065	0.985024	1.92654	2
Gm22956	chr5	135897978	135907158	0.766453	4	107.62	0.960626	0.857088	2
Pvrig-ps	chr5	136048411	136097757	0.258465	2	52.0658	0.852366	1.81036	2
Zfp157	chr5	136158340	136323396	-0.281462	2	33.5191	0.805205	1.67761	2
Sdk1	chr5	139204424	141110215	-0.200466	2	46.7561	0.689657	1.13135	2
Gm16035	chr5	139204424	141110215	-0.200466	2	46.7561	0.689657	1.13135	2
Gm24131	chr5	139204424	141110215	-0.200466	2	46.7561	0.689657	1.13135	2
Gm16036	chr5	139204424	141110215	-0.200466	2	46.7561	0.689657	1.13135	2
Zkscan14	chr5	143108610	143361472	0.275427	3	62.7541	0.980041	1.88855	2
Cyp3a41a	chr5	143357123	143953877	0.426129	3	71.7429	0.872072	13.4892	17
Cyp3a44	chr5	143357123	143669440	0.504943	3	77.0178	0.872072	9.10402	12
Cyp3a16	chr5	143357123	143396379	0.297993	3	61.0147	0.872072	1.86867	2
Gm43381	chr5	143661832	143686286	0.542457	3	78.1112	0.69322	1.75352	2
Gm19089	chr5	143771059	143822668	0.388007	3	67.7254	0.935804	1.78084	2
Cyp3a25	chr5	144083956	144487108	-0.310593	1	41.0973	0.983621	1.58548	2
Cyp3a59	chr5	144083956	144487108	-0.310593	1	41.0973	0.983621	1.58548	2
Wasf3	chr5	144324838	144518972	-0.226988	2	44.6989	0.682823	2.25867	3
Gpr12	chr5	144603184	144783444	-0.311741	2	47.5356	0.935804	1.92923	2
Gm34333	chr5	144603184	144783444	-0.311741	2	47.5356	0.935804	1.92923	2
4930573C15Rik	chr5	144603184	144783444	-0.311741	2	47.5356	0.935804	1.92923	2
Usp12	chr5	144770724	145219896	-0.243348	1	46.1333	0.583412	2.92508	3
Gm43156	chr5	145792294	146070538	-0.322612	2	38.732	0.735975	1.57679	2
Mtus2	chr5	146070169	147265734	-0.201724	1	46.9451	0.984121	3.5549	4
Gm21048	chr5	148045805	149705909	-0.234113	2	39.7793	0.996106	1.85545	2
Rxfp2	chr5	148045805	149705909	-0.234113	2	39.7793	0.996106	1.85545	2
Gm42558	chr5	148045805	149705909	-0.234113	2	39.7793	0.996106	1.85545	2
Gm42557	chr5	148045805	149705909	-0.234113	2	39.7793	0.996106	1.85545	2
Tfpi2	chr6	597688	862164	0.239024	2	31.5831	0.975406	1.76313	2
Gngt1	chr6	597688	862164	0.239024	2	31.5831	0.975406	1.76313	2
Gng11	chr6	597688	862164	0.239024	2	31.5831	0.975406	1.76313	2
4930528H21Rik	chr6	597688	862164	0.239024	2	31.5831	0.975406	1.76313	2
Dync1i1	chr6	2407994	2875538	-0.236707	2	25.9166	0.997011	1.82447	2
1700019G24Rik	chr6	2407994	2875538	-0.236707	2	25.9166	0.997011	1.82447	2
Slc25a13	chr6	2875296	3161318	-0.306107	1	22.2427	0.951277	1.79741	2
Tac1	chr6	4217470	4614323	-0.200329	2	27.2674	0.944019	1.91812	2
Gm24691	chr6	22761781	22843763	-0.227303	2	23.4473	0.75131	1.92056	2
Cpa5	chr6	26682287	27200920	0.200608	2	36.9841	0.993242	2.67176	3
1700012A03Rik	chr6	28377404	28492669	-0.206703	2	28.2157	0.831497	1.94862	2
Gm13850	chr6	28471904	29110840	-0.216868	1	30.6034	0.881771	1.94022	2
Gm43578	chr6	34681312	35015226	-0.270664	1	28.4378	0.990771	1.68671	2
Luc7l2	chr6	34933683	35801248	-0.220934	2	31.8551	0.959111	1.95483	2
Klrg2	chr6	34933683	35801248	-0.220934	2	31.8551	0.959111	1.95483	2
Clec2l	chr6	34933683	35801248	-0.220934	2	31.8551	0.959111	1.95483	2
Cntnap2	chr6	41450164	43963879	0.219256	3	31.9672	0.848894	9.71197	11
Gm3455	chr6	46245920	46960960	-0.281807	2	33.957	0.98485	1.57613	2
Pals2	chr6	46245920	46960960	-0.281807	2	33.957	0.98485	1.57613	2
Gsdme	chr6	46245920	46960960	-0.281807	2	33.957	0.98485	1.57613	2
Osbpl3	chr6	46245920	46960960	-0.281807	2	33.957	0.98485	1.57613	2
Gm38811	chr6	48060730	49330714	0.248559	2	47.2075	0.980131	1.85565	2
Skap2	chr6	48060730	49330714	0.248559	2	47.2075	0.980131	1.85565	2
Gm44077	chr6	48060730	49330714	0.248559	2	47.2075	0.980131	1.85565	2
Vmn1r7	chr6	53361201	53372373	0.352042	4	40.5273	0.963204	1.46259	2
Vmn1r9	chr6	53361201	53372373	0.352042	4	40.5273	0.963204	1.46259	2
MGP_FVBNJ_G0030570	chr6	53743413	53837546	-0.288799	2	30.1465	0.950103	1.77143	2
Abcg2	chr6	54714282	55139916	-0.20703	3	30.654	0.985024	3.34325	4
Gm44389	chr6	56829084	56949446	-0.261266	2	32.1707	0.486829	1.96228	2
Gm44410	chr6	56829084	56949446	-0.261266	2	32.1707	0.486829	1.96228	2
Gm43898	chr6	57710850	57854369	0.239068	2	45.7947	0.794162	1.86605	2
Gm9728	chr6	63871233	64293143	-0.278943	2	30.9721	0.778083	1.80216	2
Igkv1-88	chr6	65219632	65305112	0.200675	2	38.662	0.95247	1.9325	2
Gm42539	chr6	65219632	65305112	0.200675	2	38.662	0.95247	1.9325	2
Gm42543	chr6	65219632	65305112	0.200675	2	38.662	0.95247	1.9325	2
Gm42542	chr6	65219632	65305112	0.200675	2	38.662	0.95247	1.9325	2
Igkv13-64	chr6	65451663	65638762	0.672298	3	63.093	0.919301	1.29705	2
Gm43583	chr6	65451663	65638762	0.672298	3	63.093	0.919301	1.29705	2
Gm11065	chr6	66720616	66741954	-0.236588	2	31.0666	0.992983	1.81923	2
Igkv8-22	chr6	66720616	66741954	-0.236588	2	31.0666	0.992983	1.81923	2
Gm44225	chr6	70337607	70936053	-0.241621	2	33.6563	0.969669	1.85554	2
Cyp26b1	chr6	80900152	81482031	-0.255201	2	34.4734	0.976019	1.89074	2
Exoc6b	chr6	80900152	81482031	-0.255201	2	34.4734	0.976019	1.89074	2
Gm10444	chr6	81482041	81495096	-0.28959	1	37.0403	0.850332	1.88782	2
Gm44285	chr6	81482041	81495096	-0.28959	1	37.0403	0.850332	1.88782	2
Nat8f2	chr6	82226087	82284371	-0.389828	2	38.2846	0.764612	1.74475	2
Nat8f4	chr6	82272602	82290323	-0.571174	1	31.659	0.883812	1.40568	2
Vmn1r41	chr6	86210751	86363750	-0.237254	2	38.9042	0.973775	2.7137	3
Vmn1r42	chr6	86268047	86363750	-0.262639	2	39.0303	0.710037	1.74983	2
Vmn1r43	chr6	86268047	86363750	-0.262639	2	39.0303	0.710037	1.74983	2
Vmn1r44	chr6	86268047	86363750	-0.262639	2	39.0303	0.710037	1.74983	2
Vmn1r239-ps	chr6	86268047	86363750	-0.262639	2	39.0303	0.710037	1.74983	2
Vmn1r-ps28	chr6	86268047	86363750	-0.262639	2	39.0303	0.710037	1.74983	2
Vmn1r54	chr6	86707268	87315268	0.373087	3	61.5715	0.831497	1.78882	2
Nr2c2	chr6	88544063	89206356	0.211035	2	55.666	0.80534	2.9193	3
Mrps25	chr6	88626567	89206356	0.219487	3	54.9368	0.947991	1.93519	2
Adamts9	chr6	89207409	89626709	0.254714	2	56.446	0.612737	1.94785	2
A730049H05Rik	chr6	89207409	89626709	0.254714	2	56.446	0.612737	1.94785	2
Gm15737	chr6	89207409	89626709	0.254714	2	56.446	0.612737	1.94785	2
9530026P05Rik	chr6	89207409	89941572	0.218921	2	56.5846	0.612737	2.93916	3
Gm44224	chr6	89207409	89626709	0.254714	2	56.446	0.612737	1.94785	2
Gm5313	chr6	89207409	89626709	0.254714	2	56.446	0.612737	1.94785	2
Gm23703	chr6	94097716	94512352	0.251377	2	59.158	0.498055	1.93831	2
Mitf	chr6	94097716	94512352	0.251377	2	59.158	0.498055	1.93831	2
Gm15531	chr6	94097716	94512352	0.251377	2	59.158	0.498055	1.93831	2
Gm32592	chr6	94558750	94876588	0.373605	4	56.2097	0.826852	2.66378	3
Mdfic2	chr6	94560447	94876588	0.214389	2	57.2375	0.51748	1.97202	2
Gm6064	chr6	103367696	103527190	-0.21552	2	45.0638	0.650959	1.95297	2
Gm34933	chr6	103435271	103599070	-0.257717	2	43.7598	0.937429	2.93737	3
0610040F04Rik	chr6	104874284	104952025	-0.22337	2	45.2155	0.937759	1.78067	2
Gm17055	chr6	104874284	104952025	-0.22337	2	45.2155	0.937759	1.78067	2
Bhlhe40	chr6	104874284	104952025	-0.22337	2	45.2155	0.937759	1.78067	2
Edem1	chr6	104978436	105160202	-0.227211	2	46.8827	0.55937	2.94693	3
Gm6749	chr6	105089391	105160202	-0.258369	2	44.196	0.824677	1.9531	2
Gm44125	chr6	105596294	105721728	-0.265273	2	40.8311	0.534084	1.95928	2
Gm4605	chr6	105596294	105721728	-0.265273	2	40.8311	0.534084	1.95928	2
Gm19039	chr6	106566486	106685576	-0.201974	2	41.1744	0.496015	1.97846	2
Grm7	chr6	106909669	107867142	-0.238828	1	42.9968	0.643025	10.6711	11
Cav3	chr6	108564068	108749869	-0.234408	2	47.5506	0.739012	1.96104	2
Oxtr	chr6	108564068	108749869	-0.234408	2	47.5506	0.739012	1.96104	2
MGP_FVBNJ_G0037838	chr6	108564068	108749869	-0.234408	2	47.5506	0.739012	1.96104	2
Zfp422	chr6	112832740	113557126	-0.292084	1	45.5214	0.833141	2.90862	3
Gm44154	chr6	112833445	113557126	-0.238931	2	49.7358	0.444716	1.98464	2
Rassf4	chr6	112833445	113557126	-0.238931	2	49.7358	0.444716	1.98464	2
Mir7043	chr6	112833445	113557126	-0.238931	2	49.7358	0.444716	1.98464	2
Depp1	chr6	112833445	113557126	-0.238931	2	49.7358	0.444716	1.98464	2
Tmem72	chr6	112833445	113557126	-0.238931	2	49.7358	0.444716	1.98464	2
Gm4640	chr6	113557765	113880477	-0.231476	2	48.7692	0.240867	1.98785	2
Gm6227	chr6	113557765	113880477	-0.231476	2	48.7692	0.240867	1.98785	2
6820426E19Rik	chr6	113557765	113880477	-0.231476	2	48.7692	0.240867	1.98785	2
Gm9946	chr6	113557765	113880477	-0.231476	2	48.7692	0.240867	1.98785	2
Gm45083	chr6	113557765	113899991	-0.344108	2	42.3704	0.240867	2.70378	3
1700030F04Rik	chr6	113759364	113899991	-0.41205	2	38.8748	0.162713	1.71017	2
1700069P05Rik	chr6	114376551	115513168	-0.219074	2	51.2881	0.203743	1.9914	2
Gm30557	chr6	114376551	115513168	-0.219074	2	51.2881	0.203743	1.9914	2
Gm30498	chr6	114376551	115513168	-0.219074	2	51.2881	0.203743	1.9914	2
Bms1	chr6	114376551	115513168	-0.219074	2	51.2881	0.203743	1.9914	2
Zfp248	chr6	114376551	115513168	-0.219074	2	51.2881	0.203743	1.9914	2
MGP_FVBNJ_G0008867	chr6	114376551	115513168	-0.219074	2	51.2881	0.203743	1.9914	2
Gm10319	chr6	117972236	118463739	-0.210717	2	42.8764	0.831497	8.64657	9
Mug-ps1	chr6	118164622	118282984	-0.246808	1	44.5703	0.289375	1.97339	2
Gm44184	chr6	118164622	118282984	-0.246808	1	44.5703	0.289375	1.97339	2
Klrg1	chr6	118447429	118708632	-0.247117	1	43.361	0.975867	2.82646	3
Rimklb	chr6	118465030	118755228	-0.213354	2	47.3167	0.684984	2.95879	3
Mfap5	chr6	118684769	118780399	-0.254566	2	46.1923	0.739416	2.94863	3
Aicda	chr6	118755238	118825245	-0.267056	1	43.5005	0.575042	1.9323	2
Gm16556	chr6	118755238	118825245	-0.267056	1	43.5005	0.575042	1.9323	2
Gm16557	chr6	118755238	118825245	-0.267056	1	43.5005	0.575042	1.9323	2
Gm8459	chr6	118755238	118825245	-0.267056	1	43.5005	0.575042	1.9323	2
Apobec1	chr6	118784317	118913104	-0.264663	1	43.0208	0.929082	1.93323	2
Gdf3	chr6	118784317	118913104	-0.264663	1	43.0208	0.929082	1.93323	2
Gm26168	chr6	118826069	119171542	-0.204555	1	44.8119	0.563862	1.96287	2
Dppa3	chr6	118826069	119171542	-0.204555	1	44.8119	0.563862	1.96287	2
Clec4a3	chr6	119128836	119292290	-0.230546	2	43.7192	0.969669	2.88197	3
C1rb	chr6	120880782	120913806	0.400122	3	65.0224	0.998618	1.77938	2
4930417O13Rik	chr6	121611455	121964148	0.41164	3	73.0493	0.97952	1.60119	2
Vwf	chr6	121963727	122506406	0.329313	3	58.1783	0.967615	1.85752	2
Klrb1a	chr6	124963203	125004650	0.204619	2	58.7118	0.936707	2.90915	3
MGP_FVBNJ_G0008878	chr6	125310858	125314382	0.460392	3	59.658	0.972506	1.81803	2
MGP_FVBNJ_G0008879	chr6	125310858	125314382	0.460392	3	59.658	0.972506	1.81803	2
Gm44223	chr6	125331842	125381639	0.205283	2	60.8409	0.981701	1.84819	2
Clec2g	chr6	125379545	125495243	0.261342	3	63.1254	0.993915	3.69825	4
Gm8778	chr6	125388403	125495243	0.228964	2	62.9532	0.956465	1.86014	2
Clec7a	chr6	125869723	126284234	0.357421	2	58.7308	0.952126	1.59764	2
Klra17	chr6	126283270	126287508	0.650386	4	64.6873	0.947385	1.41059	2
Klra10	chr6	126574176	127026850	-0.237406	1	28.6968	0.992983	1.94774	3
Klra2	chr6	127697639	127757188	-0.304373	1	42.5439	0.996003	1.7392	2
A630073D07Rik	chr6	129126788	129499389	0.378682	2	45.6973	0.975804	1.61635	2
H4f16	chr6	133391241	133447159	-0.235284	2	50.1344	0.931844	1.8271	2
BC049715	chr6	133502954	134425501	0.269224	4	65.9337	0.957412	1.15213	2
Smco3	chr6	133502954	134425501	0.269224	4	65.9337	0.957412	1.15213	2
Rergl	chr6	136027265	136527591	-0.207212	2	34.7215	0.984283	1.84604	2
4930404I20Rik	chr6	136027265	136527591	-0.207212	2	34.7215	0.984283	1.84604	2
4930443G03Rik	chr6	136027265	136527591	-0.207212	2	34.7215	0.984283	1.84604	2
Gm37269	chr6	136027265	136527591	-0.207212	2	34.7215	0.984283	1.84604	2
Gm6652	chr6	138699916	138882380	0.207348	2	43.151	0.948996	1.93218	2
Gm18159	chr6	138699916	138882380	0.207348	2	43.151	0.948996	1.93218	2
Tmtc1	chr6	144849787	145631009	0.223443	3	39.4561	0.905265	1.76933	2
Bicd1	chr6	145988971	146007323	0.299484	3	40.7871	0.77442	1.93918	2
Mir290a	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Mir290b	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Nlrp12	chr7	72546	162293	-0.335843	1	16.4381	0.87238	2.72734	3
Mir291a	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Mir292	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Mir292b	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Mir291b	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Mir293	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Mir294	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Mir295	chr7	72546	140261	-0.337286	1	17.5499	0.87238	1.90556	2
Gm20553	chr7	162369	299702	-0.261557	1	18.6708	0.908382	1.92888	2
Gm5340	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
Myadm	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
Prkcg	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
Cacng7	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
MGP_FVBNJ_G0002084	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
Gm44257	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
Cacng8	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
Gm44151	chr7	164735	587249	-0.503019	2	15.32	0.759084	1.57971	2
Pira12	chr7	586556	758706	-0.701506	1	11.1283	0.83176	2.46056	5
Pira13	chr7	586556	781013	-0.58709	1	12.9014	0.83176	3.41612	6
Pira2-ps1	chr7	586556	628469	-0.582497	1	12.6195	0.83176	1.69007	3
Pirb	chr7	586556	628469	-0.582497	1	12.6195	0.83176	1.69007	3
Gm10693	chr7	586556	781013	-0.58709	1	12.9014	0.83176	3.41612	6
Gm15931	chr7	586556	628469	-0.582497	1	12.6195	0.83176	1.69007	3
Lilra6	chr7	586556	781013	-0.58709	1	12.9014	0.83176	3.41612	6
Pira2	chr7	776465	863585	-0.211862	1	19.033	0.864552	1.93833	2
Cdc42ep5	chr7	1032527	1036670	0.299162	2	21.8366	0.988305	1.81367	2
Gm5319	chr7	1036831	1116408	0.283703	2	29.5444	0.97055	1.70542	2
Gm44807	chr7	1036831	1116408	0.283703	2	29.5444	0.97055	1.70542	2
Lilra5	chr7	1083538	1118863	0.396555	3	27.9622	0.987179	1.60691	2
MGP_FVBNJ_G0037859	chr7	2161061	2271897	-0.230638	2	17.4974	0.873662	1.93441	2
Vmn1r-ps40	chr7	2333986	2394952	0.344962	3	20.3796	0.984536	2.79352	3
Vmn1r65	chr7	2989182	3064406	0.298422	3	31.0179	0.980131	0.887986	2
Gm5321	chr7	2989182	3064406	0.298422	3	31.0179	0.980131	0.887986	2
Nlrp4c	chr7	3063989	3118872	0.486981	1	35.9927	0.960626	1.63433	3
Usp29	chr7	3839476	4009101	-0.30938	2	16.5125	0.993515	1.44502	2
Zfp773	chr7	4120165	4189876	0.220379	3	26.3556	0.981849	1.87874	2
Clcn4	chr7	4271834	4455934	-0.280313	1	18.774	0.908874	2.11509	3
Mir5620	chr7	4280353	4455934	-0.257214	2	19.6924	0.993915	1.17481	2
Vmn2r52	chr7	7132717	7209672	0.227424	3	22.1746	0.967886	1.92024	2
Vmn2r28	chr7	7132717	7209672	0.227424	3	22.1746	0.967886	1.92024	2
Gm20679	chr7	7184502	7220209	0.280416	2	19.8195	0.784157	1.95179	2
Nlrp4d	chr7	7409670	7736042	0.245637	3	21.2152	0.978568	2.44163	3
Vmn1r72	chr7	8751408	8828825	0.497484	3	39.634	0.981849	1.45252	2
Vmn1r-ps62	chr7	9212481	9469527	0.44945	3	23.701	0.975867	1.79365	2
Obox4-ps1	chr7	11673545	11761506	-0.433541	2	16.5111	0.885812	1.65475	2
Obox4-ps2	chr7	11673545	11761506	-0.433541	2	16.5111	0.885812	1.65475	2
Nlrp5-ps	chr7	11673545	12705916	-0.230792	2	17.9768	0.885812	9.86113	13
Obox4-ps3	chr7	11673545	11761506	-0.433541	2	16.5111	0.885812	1.65475	2
Vmn1r90	chr7	11673545	11761506	-0.433541	2	16.5111	0.885812	1.65475	2
Vmn1r177	chr7	11673545	11761506	-0.433541	2	16.5111	0.885812	1.65475	2
Vmn1r-ps84	chr7	11673545	11761506	-0.433541	2	16.5111	0.885812	1.65475	2
Zfp-ps	chr7	11673545	11761506	-0.433541	2	16.5111	0.885812	1.65475	2
Obox4-ps35	chr7	13036110	13122672	0.547856	3	31.367	0.979013	1.7273	2
Obox6	chr7	13036110	13122672	0.547856	3	31.367	0.979013	1.7273	2
Crx	chr7	13036110	13122672	0.547856	3	31.367	0.979013	1.7273	2
Crxos	chr7	13036110	13124674	0.56425	3	33.1024	0.979013	3.75737	5
Meis3	chr7	13405687	13535434	-0.20813	2	21.6038	0.812857	1.97497	2
Dhx34	chr7	13405687	13535434	-0.20813	2	21.6038	0.812857	1.97497	2
C5ar2	chr7	13405687	13535434	-0.20813	2	21.6038	0.812857	1.97497	2
Gm26473	chr7	13405687	13535434	-0.20813	2	21.6038	0.812857	1.97497	2
C5ar1	chr7	13405687	13535434	-0.20813	2	21.6038	0.812857	1.97497	2
Inafm1	chr7	13503821	13593506	-0.237999	1	20.3425	0.54035	1.96262	2
Ccdc9	chr7	13503821	13593506	-0.237999	1	20.3425	0.54035	1.96262	2
Psg16	chr7	14347141	14396375	0.249874	3	26.4606	0.672988	2.87939	3
Gm45219	chr7	14347141	14376300	0.244784	3	27.1513	0.672988	1.93305	2
Ceacam5	chr7	15070487	15244787	-0.225823	2	17.5493	0.982765	2.54281	3
Psg25	chr7	15925515	16013853	0.246425	2	30.2925	0.980477	1.5586	2
MGP_FVBNJ_G0037864	chr7	15925515	16013853	0.246425	2	30.2925	0.980477	1.5586	2
Nlrp9b	chr7	17506986	17893936	0.312883	3	24.1233	0.379743	2.87229	3
Vmn1r167	chr7	21204848	21286580	0.298351	3	20.8686	0.972501	1.76868	2
Vmn1r175	chr7	21204848	21286580	0.298351	3	20.8686	0.972501	1.76868	2
MGP_FVBNJ_G0031584	chr7	21404575	21461572	0.655674	3	24.3437	0.943295	1.58319	2
Vmn1r178	chr7	21550770	21691812	0.415554	3	32.6888	0.978052	1.46529	2
Vmn1r179	chr7	21550770	21691812	0.415554	3	32.6888	0.978052	1.46529	2
V1rd19	chr7	21550770	21691812	0.415554	3	32.6888	0.978052	1.46529	2
Vmn1r180	chr7	21550770	21691812	0.415554	3	32.6888	0.978052	1.46529	2
MGP_FVBNJ_G0031589	chr7	21550770	21691812	0.415554	3	32.6888	0.978052	1.46529	2
Zfp109	chr7	21900109	21911913	0.20695	2	23.9729	0.991812	1.93748	2
D930028M14Rik	chr7	22882548	23227118	0.202896	2	31.2389	0.945503	1.71691	2
Dedd2	chr7	22882548	23227118	0.202896	2	31.2389	0.945503	1.71691	2
Ceacam1	chr7	23236599	23337282	0.230169	3	27.3462	0.756673	10.2849	13
Gm30146	chr7	23651784	23687507	0.219703	2	32.0997	0.9975	1.52456	2
Gm23921	chr7	23651784	23687507	0.219703	2	32.0997	0.9975	1.52456	2
Gm45228	chr7	23651784	23687507	0.219703	2	32.0997	0.9975	1.52456	2
Cyp2b13	chr7	23899151	24033961	-0.327573	1	16.0473	0.985024	3.63903	4
Cyp2a4	chr7	24197139	24201966	-0.615102	1	13.2373	0.563663	2.68888	3
MGP_FVBNJ_G0008912	chr7	24390026	24526615	0.290785	2	30.1476	0.969313	1.63796	2
Nlrp9a	chr7	24390026	24526615	0.290785	2	30.1476	0.969313	1.63796	2
Zfp59	chr7	25791312	26103566	0.263843	2	45.671	0.992815	1.689	2
Zfp607a	chr7	25791312	26103566	0.263843	2	45.671	0.992815	1.689	2
Gm24356	chr7	26073233	26209340	0.275053	3	47.3179	0.994046	1.69711	2
9530053A07Rik	chr7	26073233	26209340	0.275053	3	47.3179	0.994046	1.69711	2
Ryr1	chr7	27028264	27185579	0.374437	3	34.3463	0.994046	1.77354	2
MGP_FVBNJ_G0036490	chr7	27676428	27738503	0.270286	3	35.2379	0.996106	1.76991	2
Zfp30	chr7	27824072	27938847	0.252768	3	38.8086	0.731686	1.91357	2
Zfp27	chr7	27937277	28006478	0.208479	2	36.1158	0.995969	2.86855	3
Zfp568	chr7	28045121	28685908	0.619584	4	43.3986	0.501412	2.53478	3
Cox6b1	chr7	28685536	28821099	0.488479	3	34.2826	0.889886	1.67521	2
Dmkn	chr7	28825235	28993171	-0.230864	2	29.6497	0.76154	1.9001	2
Krtdap	chr7	28825235	28993171	-0.230864	2	29.6497	0.76154	1.9001	2
Gm44662	chr7	28992652	29307340	-0.236249	1	27.9071	0.976729	4.44732	6
Gm12782	chr7	31944344	32224026	-0.243036	2	27.3388	0.992815	1.13651	2
Gm28614	chr7	31944344	32224026	-0.243036	2	27.3388	0.992815	1.13651	2
D530033B14Rik	chr7	36525586	36547964	0.223455	2	42.5837	0.976019	1.13173	2
Vmn2r-ps54	chr7	40047507	40229251	-0.251842	2	24.3064	0.722438	2.69021	3
Vmn2r-ps55	chr7	40154875	40229251	-0.257635	2	23.1955	0.996532	1.70931	2
Vmn2r-ps56	chr7	40154875	40342018	-0.319251	2	21.3284	0.996532	2.40218	3
Vmn2r58	chr7	40154875	40377499	-0.265217	2	23.8391	0.996532	3.38913	4
Vmn2r-ps60	chr7	40948016	40984422	0.255719	2	36.556	0.956202	1.87768	2
Klk1b10-ps	chr7	42698342	42784391	-0.316262	1	22.7094	0.937759	1.87115	2
Gm45195	chr7	42698342	42784391	-0.316262	1	22.7094	0.937759	1.87115	2
Klk1b28-ps	chr7	42698342	42784391	-0.316262	1	22.7094	0.937759	1.87115	2
Gm45196	chr7	42698342	42784391	-0.316262	1	22.7094	0.937759	1.87115	2
Ap2a1	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Tsks	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Cpt1c	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
MGP_FVBNJ_G0031969	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
MGP_FVBNJ_G0031970	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Gm15545	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Bcl2l12	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Irf3	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Scaf1	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Mir7054	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Rras	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Prr12	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Prrg2	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Nosip	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Rcn3	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Fcgrt	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Mir150	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Rps11	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Snord35b	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Rpl13a	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Snord35a	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Snord34	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
MGP_FVBNJ_G0039129	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Mir5121	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Snord32a	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Gm45713	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Aldh16a1	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Pih1d1	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Slc17a7	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Mir7055	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Gfy	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Pth2	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Kash5	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Dkkl1	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Tead2	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
Cd37	chr7	43739331	44152681	-0.285451	2	27.2798	0.978568	1.69064	2
