gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm44719	chr7	62854687	62985395	0.294898	2	29.3887	0.902688	1.87983	2
Mir6416	chr7	62854687	62985395	0.294898	2	29.3887	0.902688	1.87983	2
Gm45082	chr7	63192711	63343004	-0.251634	1	22.7489	0.985735	1.95487	2
Gm44721	chr7	63192711	63343004	-0.251634	1	22.7489	0.985735	1.95487	2
2310001K20Rik	chr7	75079683	75220856	0.274376	2	25.8951	0.690989	1.81434	2
Gm44879	chr7	75792961	75841401	-0.377654	2	18.828	0.964647	2.83163	3
Adamtsl3	chr7	80734276	81807516	0.212486	2	26.7142	0.776438	2.89538	3
Vmn2r67	chr7	83619877	84196762	-0.713088	0	13.6469	0.934862	2.295	3
Gm18354	chr7	84057067	84240717	-0.481213	2	17.1398	0.999675	1.54015	2
MGP_FVBNJ_G0040346	chr7	84057067	84240717	-0.481213	2	17.1398	0.999675	1.54015	2
Vmn2r-ps72	chr7	84057067	84240717	-0.481213	2	17.1398	0.999675	1.54015	2
Gm20480	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
MGP_FVBNJ_G0008968	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr309	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr308	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr307	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr306-ps1	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr305	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr304	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr303	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Olfr301	chr7	84857077	85169786	-0.209458	2	20.2562	0.892717	1.89857	2
Gm32647	chr7	92996264	93262805	-0.204137	2	20.6628	0.774125	1.97862	2
Gm19761	chr7	92996264	93262805	-0.204137	2	20.6628	0.774125	1.97862	2
Olfr588-ps1	chr7	101578805	101983348	-0.345375	2	17.7611	0.974114	1.34832	2
Gm15116	chr7	101578805	101983348	-0.345375	2	17.7611	0.974114	1.34832	2
Olfr589	chr7	101578805	101983348	-0.345375	2	17.7611	0.974114	1.34832	2
Olfr260-ps1	chr7	102194491	102305243	-0.252795	2	19.9304	0.992284	1.97026	2
Olfr629	chr7	102194491	102305243	-0.252795	2	19.9304	0.992284	1.97026	2
Olfr630	chr7	102194491	102305243	-0.252795	2	19.9304	0.992284	1.97026	2
Olfr69	chr7	102194491	102305243	-0.252795	2	19.9304	0.992284	1.97026	2
Hbb-bt	chr7	102267722	102391426	-0.26419	1	19.8202	0.681228	2.94905	3
Hbb-bs	chr7	102267722	102391426	-0.26419	1	19.8202	0.681228	2.94905	3
Gm15115	chr7	102267722	102391426	-0.26419	1	19.8202	0.681228	2.94905	3
Hbb-bh3	chr7	102267722	102391426	-0.26419	1	19.8202	0.681228	2.94905	3
Gm4886	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr635	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr636-ps1	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr637-ps1	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr638	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr639	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr640	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr641	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr642	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
MGP_FVBNJ_G0032469	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
MGP_FVBNJ_G0032470	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr645	chr7	102445421	102585417	-0.203785	2	23.4531	0.788673	1.98183	2
Olfr646	chr7	102568463	102793067	-0.217368	2	22.1132	0.920216	2.96717	3
Usp17le	chr7	103150963	103400358	-0.230471	3	19.8636	0.958255	4.70251	5
Usp17lc	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Usp17lb	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Usp17ld	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Usp17la	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Olfr665	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Olfr666	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Olfr667	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Olfr668	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Olfr669	chr7	103235105	103400358	-0.344304	2	19.1213	0.767496	2.85518	3
Olfr684	chr7	103633118	104973793	-0.319144	2	20.6566	0.918508	1.93826	2
Olfr685	chr7	103633118	104973793	-0.319144	2	20.6566	0.918508	1.93826	2
Olfr686	chr7	103633118	104973793	-0.319144	2	20.6566	0.918508	1.93826	2
Gvin-ps6	chr7	104973038	105104330	-0.459132	1	17.0639	0.911116	3.42276	4
Gvin-ps7	chr7	104973038	105104330	-0.459132	1	17.0639	0.911116	3.42276	4
Gvin2	chr7	104973038	105104330	-0.459132	1	17.0639	0.911116	3.42276	4
Gm22372	chr7	104977091	105104330	-0.282635	1	20.3192	0.865384	1.95471	2
Olfr715	chr7	105691098	106394436	0.224344	2	22.4874	0.998848	1.90286	2
Olfr715b	chr7	105691098	106394436	0.224344	2	22.4874	0.998848	1.90286	2
Olfr716	chr7	105691098	106394436	0.224344	2	22.4874	0.998848	1.90286	2
Nlrp14	chr7	105691098	106394436	0.224344	2	22.4874	0.998848	1.90286	2
Gm3765	chr7	105691098	106394436	0.224344	2	22.4874	0.998848	1.90286	2
Olfr486	chr7	106769141	107690416	-0.409542	1	17.8116	0.795811	1.87201	2
Calca	chr7	113194703	114318238	0.203536	2	24.0574	0.759079	1.92501	2
Gm18599	chr7	113194703	114318238	0.203536	2	24.0574	0.759079	1.92501	2
Calcb	chr7	113194703	114318238	0.203536	2	24.0574	0.759079	1.92501	2
Insc	chr7	113194703	114318238	0.203536	2	24.0574	0.759079	1.92501	2
MGP_FVBNJ_G0039166	chr7	113194703	114318238	0.203536	2	24.0574	0.759079	1.92501	2
Gm45017	chr7	113194703	114318238	0.203536	2	24.0574	0.759079	1.92501	2
Sox6	chr7	114317675	116285005	0.378428	3	25.0466	0.918913	2.84155	3
Dnah3	chr7	118557499	118874723	-0.351039	2	16.5662	0.999675	1.82318	2
Gm25217	chr7	118557499	118874723	-0.351039	2	16.5662	0.999675	1.82318	2
Abca14	chr7	118874342	120904987	-0.387347	1	18.5589	0.977911	1.82478	2
Palb2	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Gm16326	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Dctn5	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Gm15489	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Plk1	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Gm44985	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Ern2	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Chp2	chr7	120769076	120905847	-0.275195	2	23.3346	0.529185	2.94051	3
Glud-ps	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm21957	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
4933440M02Rik	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
4930533L02Rik	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
4930571K23Rik	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm30717	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Kdm8	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Nsmce1	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm4973	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Il4ra	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm44876	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Il21r	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gtf3c1	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Katnip	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gsg1l	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm44874	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Xpo6	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm17137	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm17136	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
1700123J17Rik	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm44703	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Sbk1	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Gm30928	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Lat	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Mir7058	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Spns1	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Nfatc2ip	chr7	123710448	126728913	-0.315411	2	23.0855	0.44222	2.90303	3
Itgad	chr7	126850876	129049613	-0.370053	2	22.6447	0.936334	2.40148	3
4931431B13Rik	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Cox6a2	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Gm44850	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
9130023H24Rik	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Armc5	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Tgfb1i1	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
MGP_FVBNJ_G0032854	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Slc5a2	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Rusf1	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Mir3103	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Gm6916	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Gm44650	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Rgs10	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Gm15503	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Tial1	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Gm32816	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
MGP_FVBNJ_G0008988	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Gm40457	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Bag3	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
2610306O10Rik	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Gm45121	chr7	126882571	129049613	-0.474041	2	21.5921	0.919929	1.41352	2
Mir6404	chr7	142796271	144163564	-0.305917	2	22.1211	0.475528	1.99422	2
Shank2	chr7	142796271	144163564	-0.305917	2	22.1211	0.475528	1.99422	2
Mir3105	chr7	142796271	144163564	-0.305917	2	22.1211	0.475528	1.99422	2
Gm14372	chr7	142796271	144163564	-0.305917	2	22.1211	0.475528	1.99422	2
Cttn	chr7	142796271	144163564	-0.305917	2	22.1211	0.475528	1.99422	2
Gm14376	chr7	142796271	144163564	-0.305917	2	22.1211	0.475528	1.99422	2
Ppfia1	chr7	142796271	144163564	-0.305917	2	22.1211	0.475528	1.99422	2
Tpcn2	chr7	144164101	144272974	-0.469624	1	18.0397	0.000351403	1.95292	2
Mrgprd	chr7	144164101	144302739	-0.460421	1	18.0788	0.000351403	2.93725	3
Gm7461	chr8	1601965	1746185	-0.271086	2	22.7932	0.879371	2.9517	3
Csmd1	chr8	12727440	15914963	-0.20454	2	23.2973	0.983948	11.8643	12
Mir3106	chr8	13087181	13355129	-0.204312	2	23.9795	0.864144	1.97966	2
Gm16346	chr8	13087181	13355129	-0.204312	2	23.9795	0.864144	1.97966	2
Gm16347	chr8	13159223	13432255	-0.209472	2	23.1299	0.81303	1.97717	2
Gm15366	chr8	15910864	18801081	-0.292755	1	15.493	0.704022	1.95811	2
Golga7	chr8	20220003	24755208	0.28292	2	19.5851	0.970515	1.86786	2
Gm8100	chr8	25142052	25568068	-0.253497	2	15.9399	0.882823	1.96585	2
Gm26795	chr8	25590216	26433740	-0.218325	2	16.5754	0.532141	1.98388	2
Unc5d	chr8	25590216	26564977	-0.203934	2	16.711	0.532141	2.97235	3
MGP_FVBNJ_G0039199	chr8	40012738	40666155	0.242417	2	20.9262	0.969079	1.88449	2
Cdkn2aip	chr8	44320190	44450084	0.221557	2	29.4366	0.768594	1.75593	2
E030037K01Rik	chr8	44320190	44450084	0.221557	2	29.4366	0.768594	1.75593	2
MGP_FVBNJ_G0036507	chr8	44320190	44450084	0.221557	2	29.4366	0.768594	1.75593	2
Tenm3	chr8	44452217	45601443	-0.205881	2	17.8199	0.786549	6.88177	7
Gpm6a	chr8	51503821	51620501	0.23466	3	15.5706	0.645409	2.80018	3
Glra3	chr8	52526351	52682562	0.255239	2	17.8858	0.929511	1.88633	2
Gm26164	chr8	56484418	56623511	-0.202507	2	16.6015	0.878735	1.98189	2
Gm23329	chr8	57123037	57259411	-0.464199	2	15.1778	0.880337	1.91085	2
Psd3	chr8	64017605	64877363	0.49026	3	23.1518	0.806809	1.90571	2
Csgalnact1	chr8	64874535	65579055	0.477135	3	22.4354	0.633991	2.8049	3
Mir1969	chr8	67186967	67289296	-0.707717	2	13.4932	0.738726	1.88564	2
Gm10654	chr8	67186967	67289296	-0.707717	2	13.4932	0.738726	1.88564	2
Myo9b	chr8	67545583	68216425	-0.247858	1	17.7458	0.974114	3.57173	4
Use1	chr8	67588535	68216425	-0.441647	2	15.415	0.757049	1.84971	2
Ocel1	chr8	67588535	68216425	-0.441647	2	15.415	0.757049	1.84971	2
Nr2f6	chr8	67588535	68216425	-0.441647	2	15.415	0.757049	1.84971	2
Ushbp1	chr8	67588535	68216425	-0.441647	2	15.415	0.757049	1.84971	2
Babam1	chr8	67588535	68216425	-0.441647	2	15.415	0.757049	1.84971	2
Ankle1	chr8	67588535	68216425	-0.441647	2	15.415	0.757049	1.84971	2
Iqcm	chr8	71780797	72340437	0.444177	3	21.2804	0.965426	1.86112	2
Nr3c2	chr8	73103263	74034240	0.251274	3	22.2004	0.711993	1.93294	2
Slc10a7	chr8	74660606	75410590	-0.283526	2	17.4656	0.985735	3.7701	4
Rnf150	chr8	79016373	79221454	0.756241	4	28.8208	0.748685	2.71705	3
Gm24212	chr8	85596073	86725932	-0.369695	2	15.1054	0.904433	1.87836	2
Chd9	chr8	86905156	89255707	0.231773	2	20.702	0.6701	3.79938	4
Gm5913	chr8	93489335	93664687	-0.222058	2	15.822	0.871393	1.96639	2
Gm7191	chr8	93608359	93669057	0.216684	2	17.1563	0.977095	1.92292	2
Gm15679	chr8	95070476	95806054	0.309293	2	21.7604	0.977911	1.93401	2
Cdh8	chr8	95070476	95806054	0.309293	2	21.7604	0.977911	1.93401	2
MGP_FVBNJ_G0037955	chr8	95070476	95806054	0.309293	2	21.7604	0.977911	1.93401	2
Gm15681	chr8	95070476	95806054	0.309293	2	21.7604	0.977911	1.93401	2
Gm15680	chr8	95070476	95806054	0.309293	2	21.7604	0.977911	1.93401	2
A330008L17Rik	chr8	95070476	96119227	0.323665	2	20.279	0.977911	4.78028	5
Cfdp1	chr8	108164038	109097359	-0.338096	2	15.9021	0.960663	1.93006	2
Tmem170	chr8	108164038	109097359	-0.338096	2	15.9021	0.960663	1.93006	2
Gcsh	chr8	113425059	113545351	-0.328341	1	16.62	0.960663	2.91879	3
Pkd1l2	chr8	113425059	113952643	-0.260662	1	17.7673	0.960663	4.90447	5
Plcg2	chr8	113953272	115830948	-0.230676	2	17.9997	0.790419	2.95598	3
MGP_FVBNJ_G0009080	chr8	113953272	115830948	-0.230676	2	17.9997	0.790419	2.95598	3
Cdh13	chr8	115779631	116010324	-0.210211	2	18.0336	0.979151	1.97079	2
Piezo1	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Cdt1	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Aprt	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Galns	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Cox5b-ps	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
MGP_FVBNJ_G0036256	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Trappc2l	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Pabpn1l	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Mir6396	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Cbfa2t3	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Gm10612	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Acsf3	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Cdh15	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Ankrd11	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
MGP_FVBNJ_G0037969	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
2810013P06Rik	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Spg7	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Rpl13	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Snord68	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Mir7079	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Cpne7	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Mir7080	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Sult5a1	chr8	119198108	120118991	0.311727	2	33.4415	0.918508	1.58991	2
Tubb3	chr8	120118073	120496393	0.301982	5	32.81	0.945366	1.58957	2
Gm16237	chr8	121846703	122091600	-0.202728	2	18.7536	0.920216	2.96984	3
Mir21c	chr8	124904574	125840441	0.312258	2	23.8041	0.985735	1.87537	2
Nrp1	chr8	124904574	125840441	0.312258	2	23.8041	0.985735	1.87537	2
Mir1903	chr8	124904574	125840441	0.312258	2	23.8041	0.985735	1.87537	2
Ccdc7b	chr8	125839961	125868751	0.329054	4	23.3565	0.879371	2.6495	3
Gucy1a2	chr9	195802	4005520	-0.325639	2	21.032	0.967508	3.74628	4
Mmp1b	chr9	4005151	5793405	-0.319261	1	22.0264	0.885243	1.76354	2
Arhgap42	chr9	5720118	7240561	0.359401	2	26.5958	0.973268	2.85214	3
Cntn5	chr9	7238263	8022089	0.425256	3	25.3218	0.845685	2.89167	3
Olfm2	chr9	17078981	20394109	-0.20901	2	24.1971	0.927694	1.97263	2
Col5a3	chr9	17078981	20394109	-0.20901	2	24.1971	0.927694	1.97263	2
MGP_FVBNJ_G0009788	chr9	17078981	20394109	-0.20901	2	24.1971	0.927694	1.97263	2
Rdh8	chr9	17078981	20394109	-0.20901	2	24.1971	0.927694	1.97263	2
Shfl	chr9	17078981	20394109	-0.20901	2	24.1971	0.927694	1.97263	2
Angptl6	chr9	17078981	20394109	-0.20901	2	24.1971	0.927694	1.97263	2
Opcml	chr9	24728943	30103443	-0.380644	2	21.9739	0.991296	3.70939	4
Ntm	chr9	25207076	30103443	-0.681007	2	17.773	0.883316	1.72012	2
Gm15520	chr9	25207076	30103443	-0.681007	2	17.773	0.883316	1.72012	2
Olfr145	chr9	34250196	34424982	-0.367102	2	20.5657	0.967357	1.85695	2
Olfr878	chr9	34250196	34424982	-0.367102	2	20.5657	0.967357	1.85695	2
Olfr982	chr9	36448815	36636717	-0.469107	2	17.7187	0.961109	1.63572	2
Olfr983	chr9	36448815	36636717	-0.469107	2	17.7187	0.961109	1.63572	2
Olfr984	chr9	36448815	36636717	-0.469107	2	17.7187	0.961109	1.63572	2
Hspa8	chr9	37201096	37480813	-0.24649	1	24.7394	0.974114	1.96409	2
Cep164	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Gm7286	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Bace1	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Gm16536	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Rnf214	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Gm24646	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Pcsk7	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Tagln	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Sidt2	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Mir7087	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Pafah1b2	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Sik3	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Apoa1	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Apoc3	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Apoa4	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Gm10680	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Apoa5	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Zpr1	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Bud13	chr9	42219658	44340809	0.468608	2	31.5966	0.825576	1.78017	2
Cadm1	chr9	44340607	45592637	0.471675	5	31.3967	0.546734	1.78106	2
Scaper	chr9	52072440	52467894	0.25068	3	18.1962	0.998954	2.72796	3
Cox5a	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Gm26631	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Fam219b	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Mpi	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Scamp2	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Ulk3	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Cplx3	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Lman1l	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Csk	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Cyp1a2	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Cyp1a1	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Edc3	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Clk3	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Gm17231	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Arid3b	chr9	53985264	54335290	-0.271236	2	17.4474	0.823448	2.89848	3
Tbc1d21	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
1700072B07Rik	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
4930461G14Rik	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Insyn1	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Cd276	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Gm10657	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Nptn	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Rec114	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Gm20620	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Hcn4	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Neo1	chr9	54805984	55694474	0.207736	2	23.5896	0.977095	1.94416	2
Celf6	chr9	56148478	57116534	-0.474164	1	15.0317	0.420666	1.90348	2
Anp32a	chr9	58883705	59477317	-0.345331	2	16.8053	0.993585	2.88931	3
Coro2b	chr9	58883705	59477317	-0.345331	2	16.8053	0.993585	2.88931	3
MGP_FVBNJ_G0036521	chr9	58883705	59477317	-0.345331	2	16.8053	0.993585	2.88931	3
Pias1	chr9	59476997	60884296	-0.461802	1	15.5773	0.55668	1.89817	2
Dis3l	chr9	60909852	61721031	-0.24105	2	17.659	0.19757	2.94101	3
Megf11	chr9	60909852	61721031	-0.24105	2	17.659	0.19757	2.94101	3
Rab11a	chr9	60909852	61721031	-0.24105	2	17.659	0.19757	2.94101	3
MGP_FVBNJ_G0009133	chr9	60909852	61721031	-0.24105	2	17.659	0.19757	2.94101	3
Dennd4a	chr9	60909852	61721031	-0.24105	2	17.659	0.19757	2.94101	3
Igdcc4	chr9	61719984	65021405	-0.252184	1	16.8648	0.886869	2.92548	3
Gm15511	chr9	65774461	69440997	0.257908	2	21.0201	0.985735	1.85389	2
Ice2	chr9	65774461	69440997	0.257908	2	21.0201	0.985735	1.85389	2
Gm4978	chr9	65774461	69440997	0.257908	2	21.0201	0.985735	1.85389	2
Anxa2	chr9	65774461	69440997	0.257908	2	21.0201	0.985735	1.85389	2
Mir3109	chr9	65774461	69440997	0.257908	2	21.0201	0.985735	1.85389	2
Gm16144	chr9	65774461	69440997	0.257908	2	21.0201	0.985735	1.85389	2
Unc13c	chr9	70598257	72778936	-0.281529	1	15.4475	0.904687	1.83277	2
Gm19569	chr9	74157833	74432279	0.300272	2	21.4851	0.947635	1.89753	2
Gm21013	chr9	74157833	74432279	0.300272	2	21.4851	0.947635	1.89753	2
MGP_FVBNJ_G0009142	chr9	74157833	74432279	0.300272	2	21.4851	0.947635	1.89753	2
Klhl31	chr9	74157833	74432279	0.300272	2	21.4851	0.947635	1.89753	2
Gclc	chr9	74157833	74432279	0.300272	2	21.4851	0.947635	1.89753	2
Gm23609	chr9	74626408	74873059	-0.525627	2	15.5547	0.885243	1.17645	2
Gsta2	chr9	74872793	74947556	-0.491174	0	16.038	0.606214	4.73344	9
Gsta1	chr9	74971204	75041617	-0.474433	0	14.5966	0.986476	2.17904	3
Gsta5	chr9	74971204	75041617	-0.474433	0	14.5966	0.986476	2.17904	3
Gm8074	chr9	74971204	74985859	-0.726672	0	11.4126	0.986476	1.18533	2
